Date,Opening price,The maximum,The minimum,Closing price,Volume
20090304,915.52,922.77,900.4,906.9,0.0
20090305,906.3,936.75,906.1,932.4,0.0
20090306,931.45,944.95,930.1,937.8,0.0
20090307,,,,,
20090308,,,,,
20090309,938.5,941.95,911.35,920.95,0.0
20090310,921.95,922.7,891.55,895.8,0.0
20090311,895.65,913.3,892.7,907.4,0.0
20090312,906.7,931.0,906.05,926.65,0.0
20090313,926.05,938.5,919.95,927.2,0.0
20090314,,,,,
20090315,,,,,
20090316,927.2,929.7,916.0,922.95,0.0
20090317,922.45,924.4,912.6,914.2,0.0
20090318,913.85,948.8,884.0,939.72,0.0
20090319,940.05,961.9,926.05,958.6,0.0
20090320,958.6,967.0,946.85,950.85,0.0
20090321,,,,,
20090322,,,,,
20090323,950.85,957.1,936.55,937.15,0.0
20090324,936.6,945.5,917.8,925.65,0.0
20090325,926.6,940.9,916.2,933.15,0.0
20090326,933.85,945.6,932.15,933.05,0.0
20090327,933.7,937.2,919.2,921.05,0.0
20090328,,,,,
20090329,,,,,
20090330,921.05,932.1,909.0,916.3,0.0
20090331,917.3,924.7,912.1,917.15,0.0
20090401,918.3,933.2,917.0,926.4,0.0
20090402,926.22,929.12,895.0,903.15,0.0
20090403,903.77,909.85,891.15,891.9,0.0
20090404,,,,,
20090405,,,,,
20090406,891.9,896.97,865.4,868.8,0.0
20090407,867.15,885.1,867.65,880.05,0.0
20090408,882.62,890.05,878.4,879.55,0.0
20090409,880.82,886.42,875.1,878.4,0.0
20090410,878.4,885.4,878.5,880.65,0.0
20090411,,,,,
20090412,,,,,
20090413,880.65,900.0,882.0,892.05,0.0
20090414,893.52,899.0,886.2,888.85,0.0
20090415,888.85,899.45,885.6,890.6,0.0
20090416,890.5,893.75,872.5,874.55,0.0
20090417,875.7,876.65,865.2,867.9,0.0
20090418,,,,,
20090419,,,,,
20090420,867.9,888.45,865.1,884.15,0.0
20090421,885.05,895.2,879.17,882.25,0.0
20090422,882.75,893.5,881.7,889.15,0.0
20090423,890.2,909.15,890.1,902.0,0.0
20090424,904.07,913.9,904.0,912.1,0.0
20090425,,,,,
20090426,,,,,
20090427,912.1,918.4,905.25,906.75,0.0
20090428,906.57,906.9,884.3,891.1,0.0
20090429,892.82,902.9,888.1,897.6,0.0
20090430,896.65,899.97,881.35,885.5,0.0
20090501,885.65,889.8,880.45,885.8,0.0
20090502,,,,,
20090503,,,,,
20090504,885.8,907.3,885.85,902.35,0.0
20090505,902.2,915.75,895.9,895.77,0.0
20090506,903.2,912.5,895.9,909.9,0.0
20090507,911.25,925.4,908.7,909.05,0.0
20090508,909.52,920.05,905.4,916.05,0.0
20090509,,,,,
20090510,,,,,
20090511,916.05,917.65,908.9,912.6,0.0
20090512,912.25,923.75,912.02,921.85,0.0
20090513,921.7,930.5,917.5,925.45,0.0
20090514,926.57,928.5,920.6,925.35,0.0
20090515,924.7,934.0,924.15,930.7,0.0
20090516,,,,,
20090517,,,,,
20090518,930.7,933.6,915.85,917.2,0.0
20090519,917.9,929.15,917.9,924.65,0.0
20090520,924.35,940.61,924.35,937.1,0.0
20090521,937.25,956.02,936.2,953.4,0.0
20090522,953.05,961.32,950.2,956.35,0.0
20090523,,,,,
20090524,,,,,
20090525,956.35,959.8,952.8,957.8,0.0
20090526,958.57,958.9,941.45,951.25,0.0
20090527,952.2,959.45,946.7,948.1,0.0
20090528,947.65,964.95,944.5,958.8,0.0
20090529,958.3,980.15,958.3,979.0,0.0
20090530,,,,,
20090531,,,,,
20090601,979.0,988.65,973.85,973.95,0.0
20090602,974.25,986.42,969.5,980.85,0.0
20090603,981.55,989.95,960.7,962.15,0.0
20090604,962.85,981.5,961.02,979.1,0.0
20090605,978.85,983.82,953.0,955.3,0.0
20090606,,,,,
20090607,,,,,
20090608,955.3,959.7,943.55,950.05,0.0
20090609,950.2,961.8,947.75,953.75,0.0
20090610,953.6,965.4,947.3,953.65,0.0
20090611,954.65,961.87,943.2,954.0,0.0
20090612,952.75,958.2,936.72,937.9,0.0
20090613,,,,,
20090614,,,,,
20090615,937.9,939.3,926.2,927.85,0.0
20090616,927.3,939.75,927.3,934.1,0.0
20090617,934.9,940.17,928.3,938.4,0.0
20090618,939.5,943.15,930.5,932.35,0.0
20090619,932.35,939.1,931.52,933.3,0.0
20090620,,,,,
20090621,,,,,
20090622,933.3,935.0,918.5,921.9,0.0
20090623,921.9,926.9,913.45,925.15,0.0
20090624,925.15,941.3,922.6,931.1,0.0
20090625,931.25,940.27,930.3,938.55,0.0
20090626,939.27,948.22,936.5,938.05,0.0
20090627,,,,,
20090628,,,,,
20090629,938.05,942.75,934.6,937.05,0.0
20090630,936.6,944.9,922.9,925.85,0.0
20090701,925.3,946.6,925.3,940.05,0.0
20090702,939.95,941.7,926.8,928.65,0.0
20090703,928.0,934.32,928.0,931.5,0.0
20090704,,,,,
20090705,,,,,
20090706,931.5,932.6,920.9,924.0,0.0
20090707,923.02,932.1,921.6,923.3,0.0
20090708,923.82,925.65,905.5,908.45,0.0
20090709,909.22,918.7,906.8,911.45,0.0
20090710,911.95,915.25,907.15,912.15,0.0
